;COD_UF_EMIT;TIP_FIN_NFE;ID_PROD;CEST_COMPLETO;COD_CST;NCM_COMPLETO;CFOP_COMPLETO;EMIT_CNAE_COMPLETO;EMIT_CRT;EMIT_IND_SN;DEST_CNAE_COMPLETO;DEST_SITUACAO;TIPO_IMPOSTO;DEST_IND_SN;DEST_POSSUI_IE;EMIT_CNAE_DIVISAO;EMIT_CNAE_GRUPO;EMIT_CNAE_CLASSE;DEST_CNAE_DIVISAO;DEST_CNAE_GRUPO;DEST_CNAE_CLASSE;NCM_CAPITULO;NCM_POSICAO;NCM_SUBPOSICAO;CFOP_NATUREZA;CFOP_OPERACAO;POSSUI_CEST;CEST_SEGMENTO;CEST_ITEM
6430;GO;1;2935975934;0;0;22083020;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;22;2208;220830;6;102;0;AUSENTE;AUSENTE
6431;GO;1;2935975935;0;0;22083020;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;22;2208;220830;6;102;0;AUSENTE;AUSENTE
6432;SP;1;2935257953;2805900;0;64041900;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6404;640419;6;102;1;28;28059
6433;MG;1;2934973005;2001700;0;33051000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330510;6;108;1;20;20017
6434;SP;1;2934406242;0;0;33059000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;107;0;AUSENTE;AUSENTE
6435;SP;1;2934406243;0;0;33059000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;107;0;AUSENTE;AUSENTE
6436;SP;1;2934406244;0;0;33059000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;107;0;AUSENTE;AUSENTE
6437;MG;1;2934971486;0;0;85437099;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8543;854370;6;108;0;AUSENTE;AUSENTE
6438;PE;1;2936191322;2806000;0;42010090;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;42;4201;420100;6;102;1;28;28060
6439;SP;1;2935760313;2001000;0;33042010;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330420;6;108;1;20;20010
6440;SP;1;2934955459;2805700;0;64041100;6107;AUSENTE;2;S;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6404;640411;6;107;1;28;28057
6441;SP;1;2933721059;0;0;64041900;6108;47822010;3;N;AUSENTE;0;DIFAL;0;0;47;478;4782;AUSENTE;AUSENTE;AUSENTE;64;6404;640419;6;108;0;AUSENTE;AUSENTE
6442;ES;1;2936189972;1902700;0;96081000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9608;960810;6;108;1;19;19027
6443;CE;1;2938446762;0;0;63090010;6101;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;63;6309;630900;6;101;0;AUSENTE;AUSENTE
6444;SP;1;2935948563;2805800;0;42021210;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;42;4202;420212;6;108;1;28;28058
6445;RJ;1;2936164093;2805900;0;64029990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6402;640299;6;108;1;28;28059
6446;SP;1;2934913926;0;0;90013000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;90;9001;900130;6;102;0;AUSENTE;AUSENTE
6447;SP;1;2936146603;2002000;0;33059000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;102;1;20;20020
6448;SP;1;2937322253;107500;0;87089200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;87;8708;870892;6;108;1;10;10750
6449;SP;1;2935800752;0;0;95030099;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;95;9503;950300;6;102;0;AUSENTE;AUSENTE
6450;SP;1;2935800753;0;20;17041000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;17;1704;170410;6;102;0;AUSENTE;AUSENTE
6451;SP;1;2935800754;0;20;17049020;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;17;1704;170490;6;102;0;AUSENTE;AUSENTE
6452;SP;1;2933693217;0;0;61099000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;61;6109;610990;6;102;0;AUSENTE;AUSENTE
6453;SP;1;2935252879;0;0;94032090;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9403;940320;6;108;0;AUSENTE;AUSENTE
6454;GO;1;2933972358;0;0;62034200;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6203;620342;6;107;0;AUSENTE;AUSENTE
6455;SP;1;2935443313;0;0;33049910;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;0;AUSENTE;AUSENTE
6456;SP;1;2935443314;0;0;29362911;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;29;2936;293629;6;108;0;AUSENTE;AUSENTE
6457;ES;1;2935405831;0;0;84649090;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;84;8464;846490;6;108;0;AUSENTE;AUSENTE
6458;SP;1;2934134932;2002300;0;33061000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3306;330610;6;108;1;20;20023
6459;SP;1;2935430466;2200100;60;23099010;6404;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;23;2309;230990;6;404;1;22;22001
6460;PE;1;2935867630;0;0;85163200;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8516;851632;6;102;0;AUSENTE;AUSENTE
6461;RJ;1;2929947103;0;0;95059000;6108;AUSENTE;1;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;95;9505;950590;6;108;0;AUSENTE;AUSENTE
6462;SC;1;2929894705;0;0;62069000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6206;620690;6;108;0;AUSENTE;AUSENTE
6463;SC;1;2930113751;0;0;62092000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6209;620920;6;108;0;AUSENTE;AUSENTE
6464;SC;1;2931688085;0;0;61032200;6107;14126010;3;N;AUSENTE;0;DIFAL;0;0;14;141;1412;AUSENTE;AUSENTE;AUSENTE;61;6103;610322;6;107;0;AUSENTE;AUSENTE
6465;RJ;1;2935491588;0;0;61044300;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;61;6104;610443;6;107;0;AUSENTE;AUSENTE
6466;ES;1;2935765460;2002700;0;33072010;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3307;330720;6;108;1;20;20027
6467;SP;1;2934811342;0;0;96039000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9603;960390;6;108;0;AUSENTE;AUSENTE
6468;RJ;1;2934238216;0;0;95069100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;95;9506;950691;6;108;0;AUSENTE;AUSENTE
6469;RJ;1;2934238217;0;0;95069100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;95;9506;950691;6;108;0;AUSENTE;AUSENTE
6470;SP;1;2933520732;1600300;40;40114000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;40;4011;401140;6;102;1;16;16003
6471;SP;1;2934174316;0;0;85122011;6108;45307010;3;N;AUSENTE;0;DIFAL;0;0;45;453;4530;AUSENTE;AUSENTE;AUSENTE;85;8512;851220;6;108;0;AUSENTE;AUSENTE
6472;RJ;1;2934989623;0;0;61042990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;61;6104;610429;6;108;0;AUSENTE;AUSENTE
6473;SP;1;2937347725;0;0;73239900;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;73;7323;732399;6;108;0;AUSENTE;AUSENTE
6474;SP;1;2933873399;0;0;87149619;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;87;8714;871496;6;108;0;AUSENTE;AUSENTE
6475;MG;1;2934702027;0;0;85163200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8516;851632;6;108;0;AUSENTE;AUSENTE
6476;RJ;1;2937257755;0;0;25280000;6108;AUSENTE;1;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;25;2528;252800;6;108;0;AUSENTE;AUSENTE
6477;SP;1;2935472507;0;40;87141000;6404;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;87;8714;871410;6;404;0;AUSENTE;AUSENTE
6478;SP;1;2937063861;0;0;61046300;6101;AUSENTE;3;S;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;61;6104;610463;6;101;0;AUSENTE;AUSENTE
6479;SP;1;2935346468;0;0;39241000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;39;3924;392410;6;108;0;AUSENTE;AUSENTE
6480;SP;1;2941540132;2004800;0;96190000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9619;961900;6;107;1;20;20048
6481;SP;1;2941540133;2004800;0;96190000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9619;961900;6;107;1;20;20048
6482;SP;1;2941540134;2004800;0;96190000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9619;961900;6;107;1;20;20048
6483;SP;1;2935823646;0;0;70099100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;70;7009;700991;6;108;0;AUSENTE;AUSENTE
6484;SP;1;2934572453;0;90;42029200;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;42;4202;420292;6;102;0;AUSENTE;AUSENTE
6485;SP;1;2937071654;2803800;0;39269090;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;39;3926;392690;6;108;1;28;28038
6486;SP;1;2934073448;0;0;73239900;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;73;7323;732399;6;108;0;AUSENTE;AUSENTE
6487;SP;1;2935981177;0;0;34029031;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3402;340290;6;108;0;AUSENTE;AUSENTE
6488;SP;1;2935275215;0;0;96100000;6108;AUSENTE;1;S;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9610;961000;6;108;0;AUSENTE;AUSENTE
6489;SP;1;2934705403;0;0;34029031;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3402;340290;6;108;0;AUSENTE;AUSENTE
6490;SP;1;2934383745;0;0;70134290;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;70;7013;701342;6;108;0;AUSENTE;AUSENTE
6491;RJ;1;2934168508;0;0;30059090;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;30;3005;300590;6;108;0;AUSENTE;AUSENTE
6492;SP;1;2935320496;0;0;58042100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;58;5804;580421;6;108;0;AUSENTE;AUSENTE
6493;SP;1;2935416460;0;0;39234000;6108;47130020;3;N;AUSENTE;0;DIFAL;0;0;47;471;4713;AUSENTE;AUSENTE;AUSENTE;39;3923;392340;6;108;0;AUSENTE;AUSENTE
6494;SP;1;2933633874;0;0;33059000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;107;0;AUSENTE;AUSENTE
6495;SP;1;2933633875;0;0;33059000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;107;0;AUSENTE;AUSENTE
6496;SP;1;2933633876;0;0;33059000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;107;0;AUSENTE;AUSENTE
6497;SP;1;2935952052;2112200;41;94051990;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9405;940519;6;102;1;21;21122
6498;SP;1;2935760880;1900500;0;42029200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;42;4202;420292;6;108;1;19;19005
6499;SP;1;2933566329;0;0;63022200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;63;6302;630222;6;108;0;AUSENTE;AUSENTE
6500;SP;1;2935946294;0;0;64029990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6402;640299;6;108;0;AUSENTE;AUSENTE
6501;MG;1;2935724717;0;0;73269090;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;73;7326;732690;6;102;0;AUSENTE;AUSENTE
6502;RJ;1;2935949414;1200200;0;85161000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8516;851610;6;108;1;12;12002
6503;SP;1;2935551567;0;0;94036000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9403;940360;6;102;0;AUSENTE;AUSENTE
6504;SP;1;2934401231;0;90;42029200;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;42;4202;420292;6;102;0;AUSENTE;AUSENTE
6505;SP;1;2935382170;2806100;0;94049000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9404;940490;6;107;1;28;28061
6506;SP;1;2935382171;2806100;0;94049000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9404;940490;6;107;1;28;28061
6507;SP;1;2935382172;2806100;0;96190000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9619;961900;6;107;1;28;28061
6508;SP;1;2935382173;2806100;0;96190000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9619;961900;6;107;1;28;28061
6509;MG;1;2935459172;2803700;0;39233090;6108;47890040;3;N;AUSENTE;0;DIFAL;1;0;47;478;4789;AUSENTE;AUSENTE;AUSENTE;39;3923;392330;6;108;1;28;28037
6510;PR;1;2934768688;0;0;96170010;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9617;961700;6;108;0;AUSENTE;AUSENTE
6511;SP;1;2935378708;0;0;85271300;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8527;852713;6;108;0;AUSENTE;AUSENTE
6512;SP;1;2934983378;0;30;40151900;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;40;4015;401519;6;102;0;AUSENTE;AUSENTE
6513;SP;1;2937081327;2805900;41;64022000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6402;640220;6;107;1;28;28059
6514;SP;1;2935439322;2806300;0;21069030;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;108;1;28;28063
6515;SP;1;2935439323;2806200;0;21069030;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;108;1;28;28062
6516;SP;1;2935761487;0;0;39249000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;39;3924;392490;6;108;0;AUSENTE;AUSENTE
6517;MG;1;2937075585;2805900;0;64022000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6402;640220;6;108;1;28;28059
6518;SP;1;2935888027;0;0;60063220;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;60;6006;600632;6;108;0;AUSENTE;AUSENTE
6519;SP;1;2935877638;0;0;33049910;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;0;AUSENTE;AUSENTE
6520;SP;1;2933959933;2002000;40;33059000;6101;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;101;1;20;20020
6521;RJ;1;2935421653;2806200;0;21069030;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;108;1;28;28062
6522;SC;1;2933054047;0;0;39222000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;39;3922;392220;6;108;0;AUSENTE;AUSENTE
6523;SP;1;2934484166;2002100;0;33059000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;108;1;20;20021
6524;SP;1;2934484167;2002100;0;33059000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;108;1;20;20021
6525;RJ;1;2933716115;0;0;33043000;6102;AUSENTE;3;S;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330430;6;102;0;AUSENTE;AUSENTE
6526;SP;1;2933740639;0;40;63090010;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;63;6309;630900;6;108;0;AUSENTE;AUSENTE
6527;SP;1;2935555931;0;0;70099100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;70;7009;700991;6;108;0;AUSENTE;AUSENTE
6528;SP;1;2931199384;0;0;73241000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;73;7324;732410;6;102;0;AUSENTE;AUSENTE
6529;RJ;1;2934628016;1200200;0;85161000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8516;851610;6;108;1;12;12002
6530;RJ;1;2934191417;0;0;85167910;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8516;851679;6;102;0;AUSENTE;AUSENTE
6531;CE;1;2935745040;0;0;63029910;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;63;6302;630299;6;107;0;AUSENTE;AUSENTE
6532;SP;1;2933999824;0;0;58042100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;58;5804;580421;6;108;0;AUSENTE;AUSENTE
6533;SP;1;2934124865;1100700;0;34023990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3402;340239;6;108;1;11;11007
6534;SP;1;2934124866;2806400;0;96039000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9603;960390;6;108;1;28;28064
6535;SP;1;2934124867;0;0;96034090;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9603;960340;6;108;0;AUSENTE;AUSENTE
6536;SP;1;2934124868;0;0;63029300;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;63;6302;630293;6;108;0;AUSENTE;AUSENTE
6537;SP;1;2934124869;0;0;34053000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3405;340530;6;108;0;AUSENTE;AUSENTE
6538;SP;1;2934124870;2806300;0;34059000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3405;340590;6;108;1;28;28063
6539;SP;1;2934124871;1100700;0;34023100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3402;340231;6;108;1;11;11007
6540;SP;1;2934124872;0;0;39211390;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;39;3921;392113;6;108;0;AUSENTE;AUSENTE
6541;SP;1;2929130284;0;0;33059000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3305;330590;6;107;0;AUSENTE;AUSENTE
